strikePrice,expiryDate,PE/strikePrice,PE/expiryDate,PE/underlying,PE/identifier,PE/openInterest,PE/changeinOpenInterest,PE/pchangeinOpenInterest,PE/totalTradedVolume,PE/impliedVolatility,PE/lastPrice,PE/change,PE/pChange,PE/totalBuyQuantity,PE/totalSellQuantity,PE/bidQty,PE/bidprice,PE/askQty,PE/askPrice,PE/underlyingValue,CE/strikePrice,CE/expiryDate,CE/underlying,CE/identifier,CE/openInterest,CE/changeinOpenInterest,CE/pchangeinOpenInterest,CE/totalTradedVolume,CE/impliedVolatility,CE/lastPrice,CE/change,CE/pChange,CE/totalBuyQuantity,CE/totalSellQuantity,CE/bidQty,CE/bidprice,CE/askQty,CE/askPrice,CE/underlyingValue,date,time
13500,25-Mar-21,13500,25-Mar-21,NIFTY,OPTIDXNIFTY25-03-2021PE13500.00,0,0,0,0,0,1550,81,5.513955071,150,3000,75,710.05,450,1464.45,12780.25,13500,25-Mar-21,NIFTY,OPTIDXNIFTY25-03-2021CE13500.00,308,1,0.325732899,17,10.41,210,-7.55,-3.470466559,3975,1050,75,206,75,210,12780.25,Nov-15-2020,13:11:09
13500,30-Sep-21,,,,,,,,,,,,,,,,,,,,13500,30-Sep-21,NIFTY,OPTIDXNIFTY30-09-2021CE13500.00,0,0,0,0,0,0,0,0,0,750,0,0,750,1646,12780.25,Nov-15-2020,13:11:09
13500,30-Dec-21,,,,,,,,,,,,,,,,,,,,13500,30-Dec-21,NIFTY,OPTIDXNIFTY30-12-2021CE13500.00,1,0,0,0,0,752,0,0,0,825,0,0,75,1892.15,12780.25,Nov-15-2020,13:11:09
13500,19-Nov-20,13500,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE13500.00,67,0,0,1,31.92,727,-80.6,-9.980188212,14100,7950,600,717.25,150,727.6,12780.25,13500,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE13500.00,23931,6717,39.02056466,20252,20.6,1.35,-0.15,-10,467175,217650,4800,1.3,14025,1.4,12780.25,Nov-15-2020,13:11:09
13550,26-Nov-20,13550,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE13550.00,2,1,100,2,22.29,755.05,-103.35,-12.03984157,11700,11700,1500,663,1500,850.6,12780.25,13550,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE13550.00,90,4,4.651162791,13,16.68,5,-0.95,-15.96638655,167475,39375,75,4.4,150,5.7,12780.25,Nov-15-2020,13:11:09
13550,10-Dec-20,13550,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE13550.00,0,0,0,0,0,0,0,0,4875,4875,4875,658.4,4875,1035.85,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
13550,17-Dec-20,13550,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE13550.00,0,0,0,0,0,0,0,0,4875,4875,4875,659.65,4875,943.65,12780.25,13550,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE13550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,96.6,12780.25,Nov-15-2020,13:11:09
13550,24-Dec-20,13550,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE13550.00,0,0,0,0,0,0,0,0,4875,4875,4875,662.35,4875,1079.1,12780.25,13550,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE13550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,228.95,12780.25,Nov-15-2020,13:11:09
13550,31-Dec-20,13550,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE13550.00,0,0,0,0,0,0,0,0,8625,4875,4875,591.25,4875,906.65,12780.25,13550,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE13550.00,0,0,0,0,0,0,0,0,1575,5025,1200,26.2,150,129,12780.25,Nov-15-2020,13:11:09
13550,07-Jan-21,13550,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE13550.00,0,0,0,0,0,0,0,0,4875,4875,4875,656.05,4875,1018.2,12780.25,13550,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE13550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,166.75,12780.25,Nov-15-2020,13:11:09
13550,14-Jan-21,13550,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE13550.00,0,0,0,0,0,0,0,0,4875,4875,4875,647.4,4875,1470.05,12780.25,13550,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE13550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,626.45,12780.25,Nov-15-2020,13:11:09
13550,28-Jan-21,13550,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE13550.00,0,0,0,0,0,0,0,0,5025,4875,4875,652.45,4875,1010.85,12780.25,13550,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE13550.00,0,0,0,0,0,0,0,0,4350,4950,1200,50.2,75,199,12780.25,Nov-15-2020,13:11:09
13550,19-Nov-20,13550,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE13550.00,0,0,0,0,0,0,0,0,7875,7875,1500,672.55,1500,922.45,12780.25,13550,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE13550.00,280,-86,-23.49726776,385,20.1,0.7,-0.7,-50,171300,95250,2400,0.7,3000,1.45,12780.25,Nov-15-2020,13:11:09
13550,03-Dec-20,13550,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE13550.00,0,0,0,0,0,0,0,0,4875,4875,4875,657.8,4875,925.3,12780.25,13550,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE13550.00,0,0,0,0,0,0,0,0,3075,8175,75,2.6,300,51.7,12780.25,Nov-15-2020,13:11:09
13600,26-Nov-20,13600,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE13600.00,26,-1,-3.703703704,2,27.89,823.7,-10.5,-1.258690961,11700,11925,1500,780.1,1650,855.15,12780.25,13600,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE13600.00,3662,-83,-2.216288385,765,16.69,3.65,-1.25,-25.51020408,214275,43050,3675,3.1,75,6,12780.25,Nov-15-2020,13:11:09
13600,03-Dec-20,13600,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE13600.00,0,0,0,0,0,0,0,0,4875,4875,4875,703.55,4875,980.4,12780.25,13600,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE13600.00,1,0,0,0,0,49.7,0,0,1575,11325,375,8.25,300,28.7,12780.25,Nov-15-2020,13:11:09
13600,10-Dec-20,13600,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE13600.00,0,0,0,0,0,0,0,0,4875,4875,4875,703.9,4875,1091.35,12780.25,13600,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE13600.00,0,0,0,0,0,0,0,0,450,0,450,0.05,0,0,12780.25,Nov-15-2020,13:11:09
13600,17-Dec-20,13600,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE13600.00,0,0,0,0,0,0,0,0,4875,4875,4875,705.6,4875,1070.85,12780.25,13600,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE13600.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,164.2,12780.25,Nov-15-2020,13:11:09
13600,24-Dec-20,13600,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE13600.00,0,0,0,0,0,0,0,0,4875,4875,4875,711.3,4875,1134.2,12780.25,13600,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE13600.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,228.95,12780.25,Nov-15-2020,13:11:09
13600,31-Dec-20,13600,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE13600.00,0,0,0,0,0,0,0,0,8625,4875,4875,746.65,4875,1073.9,12780.25,13600,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE13600.00,0,0,0,0,0,0,0,0,10125,5025,300,25.4,4875,124.4,12780.25,Nov-15-2020,13:11:09
13600,07-Jan-21,13600,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE13600.00,0,0,0,0,0,0,0,0,4875,4875,4875,693.15,4875,1073.35,12780.25,13600,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE13600.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,166.75,12780.25,Nov-15-2020,13:11:09
13600,14-Jan-21,13600,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE13600.00,0,0,0,0,0,0,0,0,4875,4875,4875,693.45,4875,1524.5,12780.25,13600,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE13600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780.25,Nov-15-2020,13:11:09
13600,28-Jan-21,13600,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE13600.00,0,0,0,0,0,0,0,0,5025,4875,4875,694.65,4875,1068.4,12780.25,13600,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE13600.00,0,0,0,0,0,0,0,0,2625,5175,1200,41.4,75,181.75,12780.25,Nov-15-2020,13:11:09
13600,19-Nov-20,13600,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE13600.00,1,0,0,0,0,957.45,0,0,89175,8175,1500,792.15,1500,859.1,12780.25,13600,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE13600.00,5214,135,2.658003544,2037,21.55,0.8,-0.3,-27.27272727,295050,151275,1500,0.75,7725,1.05,12780.25,Nov-15-2020,13:11:09
13650,19-Nov-20,13650,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE13650.00,0,0,0,0,0,0,0,0,7875,7875,1500,588.55,1500,958.45,12780.25,13650,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE13650.00,0,0,0,0,0,0,0,0,197325,108150,300,0.5,4500,2.25,12780.25,Nov-15-2020,13:11:09
13650,26-Nov-20,13650,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE13650.00,1,0,0,0,0,934.35,-9.35,-0.990780969,11700,10275,1500,825.75,75,896.8,12780.25,13650,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE13650.00,183,114,165.2173913,234,17.65,3.8,-1,-20.83333333,159975,23625,450,3.8,750,6,12780.25,Nov-15-2020,13:11:09
13650,10-Dec-20,13650,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE13650.00,0,0,0,0,0,0,0,0,4875,4875,4875,756.8,4875,1146.4,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
13650,17-Dec-20,13650,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE13650.00,0,0,0,0,0,0,0,0,4875,4875,4875,751.55,4875,1119.6,12780.25,13650,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE13650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,158.55,12780.25,Nov-15-2020,13:11:09
13650,24-Dec-20,13650,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE13650.00,0,0,0,0,0,0,0,0,4875,4875,4875,757.3,4875,1189.5,12780.25,13650,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE13650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,228.95,12780.25,Nov-15-2020,13:11:09
13650,31-Dec-20,13650,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE13650.00,0,0,0,0,0,0,0,0,8625,4875,4875,681.25,4875,1116.15,12780.25,13650,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE13650.00,0,0,0,0,0,0,0,0,825,5025,300,16.6,150,119,12780.25,Nov-15-2020,13:11:09
13650,07-Jan-21,13650,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE13650.00,0,0,0,0,0,0,0,0,4875,4875,4875,736.55,4875,1208.1,12780.25,13650,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE13650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,242.5,12780.25,Nov-15-2020,13:11:09
13650,14-Jan-21,13650,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE13650.00,0,0,0,0,0,0,0,0,4875,4875,4875,738.9,4875,1579,12780.25,13650,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE13650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,242.5,12780.25,Nov-15-2020,13:11:09
13650,28-Jan-21,13650,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE13650.00,0,0,0,0,0,0,0,0,4950,4875,4875,739.15,4875,1173.3,12780.25,13650,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE13650.00,0,0,0,0,0,0,0,0,1200,5025,1200,32.2,4875,198.95,12780.25,Nov-15-2020,13:11:09
13650,03-Dec-20,13650,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE13650.00,0,0,0,0,0,0,0,0,4875,4875,4875,748.7,4875,1030.4,12780.25,13650,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE13650.00,0,0,0,0,0,0,0,0,3075,8250,75,1.6,300,73.95,12780.25,Nov-15-2020,13:11:09
13700,19-Nov-20,13700,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE13700.00,1,0,0,0,0,989.15,0,0,8175,8175,1500,892.15,1500,958.85,12780.25,13700,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE13700.00,3316,810,32.32242618,2415,23.79,0.8,-0.2,-20,308325,208275,1200,0.75,150,0.8,12780.25,Nov-15-2020,13:11:09
13700,03-Dec-20,13700,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE13700.00,0,0,0,0,0,0,0,0,4875,4875,4875,799.8,4875,1086.05,12780.25,13700,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE13700.00,0,0,0,0,0,0,0,0,7125,6375,600,6.45,300,31.55,12780.25,Nov-15-2020,13:11:09
13700,10-Dec-20,13700,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE13700.00,0,0,0,0,0,0,0,0,4875,4875,4875,796.25,4875,1200.25,12780.25,13700,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE13700.00,0,0,0,0,0,0,0,0,450,0,450,0.05,0,0,12780.25,Nov-15-2020,13:11:09
13700,17-Dec-20,13700,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE13700.00,0,0,0,0,0,0,0,0,4875,4875,4875,798.25,4875,1174.1,12780.25,13700,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE13700.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,158.55,12780.25,Nov-15-2020,13:11:09
13700,24-Dec-20,13700,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE13700.00,0,0,0,0,0,0,0,0,4875,4875,4875,802.05,4875,1244.45,12780.25,13700,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE13700.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,228.95,12780.25,Nov-15-2020,13:11:09
13700,31-Dec-20,13700,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE13700.00,0,0,0,0,0,0,0,0,8625,4875,4875,841.7,4875,1104.4,12780.25,13700,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE13700.00,0,0,0,0,0,0,0,0,4575,5175,300,16.6,150,89,12780.25,Nov-15-2020,13:11:09
13700,07-Jan-21,13700,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE13700.00,0,0,0,0,0,0,0,0,4875,4875,4875,783.15,4875,1251.55,12780.25,13700,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE13700.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,231.95,12780.25,Nov-15-2020,13:11:09
13700,14-Jan-21,13700,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE13700.00,0,0,0,0,0,0,0,0,4875,4875,4875,784.8,4875,1633.45,12780.25,13700,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE13700.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780.25,Nov-15-2020,13:11:09
13700,28-Jan-21,13700,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE13700.00,0,0,0,0,0,0,0,0,8625,4875,4875,826.9,4875,1190.3,12780.25,13700,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE13700.00,0,0,0,0,0,0,0,0,1800,5100,150,69.5,75,188.9,12780.25,Nov-15-2020,13:11:09
13700,26-Nov-20,13700,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE13700.00,63,0,0,3,27.85,913.15,-10.25,-1.110028157,10275,10275,75,872.5,75,921.25,12780.25,13700,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE13700.00,7792,71,0.919570004,630,18.02,3.2,-0.9,-21.95121951,144150,59250,225,2.8,1500,3.8,12780.25,Nov-15-2020,13:11:09
13750,19-Nov-20,13750,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE13750.00,0,0,0,0,0,0,0,0,7875,7875,1500,902.9,1500,1029.1,12780.25,13750,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE13750.00,0,0,0,0,0,0,0,0,77850,94350,300,0.35,600,1.45,12780.25,Nov-15-2020,13:11:09
13750,26-Nov-20,13750,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE13750.00,0,0,0,0,0,1109.8,0,0,11700,11700,1500,933.45,1500,1006.15,12780.25,13750,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE13750.00,265,-3,-1.119402985,29,18.37,2.7,-1.05,-28,155250,31800,75,2.7,600,4.45,12780.25,Nov-15-2020,13:11:09
13750,03-Dec-20,13750,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE13750.00,0,0,0,0,0,0,0,0,4875,4875,4875,847.7,4875,1141.1,12780.25,13750,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE13750.00,0,0,0,0,0,0,0,0,3075,3375,75,0.6,300,179.95,12780.25,Nov-15-2020,13:11:09
13750,10-Dec-20,13750,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE13750.00,0,0,0,0,0,0,0,0,4875,4875,4875,842.1,4875,1256.4,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
13750,17-Dec-20,13750,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE13750.00,0,0,0,0,0,0,0,0,4875,4875,4875,843.4,4875,1229.2,12780.25,13750,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE13750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,259.95,12780.25,Nov-15-2020,13:11:09
13750,24-Dec-20,13750,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE13750.00,0,0,0,0,0,0,0,0,4875,4875,4875,845.95,4875,1299.6,12780.25,13750,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE13750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,228.95,12780.25,Nov-15-2020,13:11:09
13750,31-Dec-20,13750,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE13750.00,0,0,0,0,0,0,0,0,8625,4875,4875,771.25,4875,1226.4,12780.25,13750,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE13750.00,0,0,0,0,0,0,0,0,1050,5025,75,20.5,150,99,12780.25,Nov-15-2020,13:11:09
13750,07-Jan-21,13750,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE13750.00,0,0,0,0,0,0,0,0,4875,4875,4875,829.1,4875,1296.35,12780.25,13750,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE13750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,221.55,12780.25,Nov-15-2020,13:11:09
13750,14-Jan-21,13750,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE13750.00,0,0,0,0,0,0,0,0,4875,4875,4875,830.7,4875,1687.9,12780.25,13750,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE13750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,221.55,12780.25,Nov-15-2020,13:11:09
13750,28-Jan-21,13750,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE13750.00,0,0,0,0,0,0,0,0,5250,4875,4875,829.2,4875,1277.75,12780.25,13750,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE13750.00,0,0,0,0,0,0,0,0,300,5025,300,23.2,150,179,12780.25,Nov-15-2020,13:11:09
13800,19-Nov-20,13800,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE13800.00,1,0,0,0,0,1090.7,0,0,8175,8175,1500,992,1500,1058.7,12780.25,13800,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE13800.00,2170,163,8.121574489,1363,25.17,0.6,-0.3,-33.33333333,215850,150975,1500,0.6,2850,0.65,12780.25,Nov-15-2020,13:11:09
13800,26-Nov-20,13800,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE13800.00,3,1,50,2,30.84,1015.9,-51.05,-4.784666573,11700,11775,1500,984.55,1575,1056.85,12780.25,13800,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE13800.00,2337,91,4.051647373,584,18.63,2.2,-1.2,-35.29411765,154125,55125,75,2.15,225,2.75,12780.25,Nov-15-2020,13:11:09
13800,10-Dec-20,13800,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE13800.00,0,0,0,0,0,0,0,0,4875,4875,4875,889.15,4875,1311.45,12780.25,13800,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE13800.00,0,0,0,0,0,0,0,0,450,0,450,0.05,0,0,12780.25,Nov-15-2020,13:11:09
13800,17-Dec-20,13800,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE13800.00,0,0,0,0,0,0,0,0,4875,4875,4875,888.55,4875,1190.85,12780.25,13800,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE13800.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,70.45,12780.25,Nov-15-2020,13:11:09
13800,24-Dec-20,13800,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE13800.00,0,0,0,0,0,0,0,0,4875,4875,4875,891.8,4875,1354.7,12780.25,13800,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE13800.00,0,0,0,0,0,0,0,0,75,4875,75,16,4875,228.95,12780.25,Nov-15-2020,13:11:09
13800,31-Dec-20,13800,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE13800.00,0,0,0,0,0,0,0,0,5475,5475,4875,934,4875,1161,12780.25,13800,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE13800.00,106,46,76.66666667,88,13.88,30,2.9,10.70110701,24375,3975,150,25.2,225,35.5,12780.25,Nov-15-2020,13:11:09
13800,07-Jan-21,13800,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE13800.00,0,0,0,0,0,0,0,0,4875,4875,4875,874.2,4875,1350.9,12780.25,13800,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE13800.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,221.55,12780.25,Nov-15-2020,13:11:09
13800,14-Jan-21,13800,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE13800.00,0,0,0,0,0,0,0,0,4875,4875,4875,880.9,4875,1742.4,12780.25,13800,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE13800.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,221.55,12780.25,Nov-15-2020,13:11:09
13800,28-Jan-21,13800,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE13800.00,0,0,0,0,0,0,0,0,8625,4875,4875,924.35,4875,1284.7,12780.25,13800,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE13800.00,0,0,0,0,0,0,0,0,3150,5175,300,30.4,150,149,12780.25,Nov-15-2020,13:11:09
13800,03-Dec-20,13800,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE13800.00,0,0,0,0,0,0,0,0,4875,4875,4875,880.25,4875,1242.45,12780.25,13800,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE13800.00,0,0,0,0,0,0,0,0,7125,3300,600,5.15,300,169.95,12780.25,Nov-15-2020,13:11:09
13850,26-Nov-20,13850,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE13850.00,0,0,0,0,0,0,0,0,11700,11700,1500,1024.05,1500,1104.8,12780.25,13850,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE13850.00,384,35,10.0286533,96,19.09,1.95,-1.4,-41.79104478,93975,25725,75,1.95,600,3,12780.25,Nov-15-2020,13:11:09
13850,10-Dec-20,13850,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE13850.00,0,0,0,0,0,0,0,0,4875,4875,4875,933.1,4875,1365.65,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
13850,17-Dec-20,13850,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE13850.00,0,0,0,0,0,0,0,0,4875,4875,4875,935.1,4875,1246.75,12780.25,13850,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE13850.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,70.45,12780.25,Nov-15-2020,13:11:09
13850,24-Dec-20,13850,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE13850.00,0,0,0,0,0,0,0,0,4875,4875,4875,928.95,4875,1410,12780.25,13850,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE13850.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,228.95,12780.25,Nov-15-2020,13:11:09
13850,31-Dec-20,13850,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE13850.00,0,0,0,0,0,0,0,0,8625,4875,4875,861.25,4875,1206.55,12780.25,13850,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE13850.00,0,0,0,0,0,0,0,0,525,5025,300,10.7,150,89,12780.25,Nov-15-2020,13:11:09
13850,07-Jan-21,13850,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE13850.00,0,0,0,0,0,0,0,0,4875,4875,4875,920,4875,1406.05,12780.25,13850,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE13850.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,221.55,12780.25,Nov-15-2020,13:11:09
13850,14-Jan-21,13850,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE13850.00,0,0,0,0,0,0,0,0,4875,4875,4875,916.85,4875,1796.85,12780.25,13850,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE13850.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,221.55,12780.25,Nov-15-2020,13:11:09
13850,28-Jan-21,13850,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE13850.00,0,0,0,0,0,0,0,0,5850,4875,4875,908.8,4875,1396.95,12780.25,13850,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE13850.00,0,0,0,0,0,0,0,0,300,5025,300,18.6,150,149,12780.25,Nov-15-2020,13:11:09
13850,19-Nov-20,13850,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE13850.00,0,0,0,0,0,0,0,0,7875,7875,1500,704.1,1500,1160.15,12780.25,13850,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE13850.00,2,0,0,0,0,1,0,0,84750,86850,4500,0.3,4500,1.7,12780.25,Nov-15-2020,13:11:09
